date,tt,rh,pp,ws,wd,sr,rr
2024-02-22 06:20:00+00,27.17,55.45,848.7133,2.092,217.7,747.2,0.0
2024-02-22 06:30:00+00,25.78,61.18,848.585,2.436,219.8,891.0,0.0
2024-02-22 06:40:00+00,26.92,60.08,848.475,2.173,203.9,624.8,0.0
2024-02-22 06:50:00+00,26.62,60.86,848.3434,2.835,221.3,955.0,0.0
2024-02-22 07:00:00+00,26.5,63.01,848.2,2.361,205.9,970.0,0.0
2024-02-22 07:10:00+00,28.21,56.83,848.0429,2.127,190.6,1021.0,0.0
2024-02-22 07:20:00+00,28.09,55.0,847.9,1.744,192.9,612.5,0.0
2024-02-22 07:30:00+00,27.02,57.68,847.9,2.459,192.5,585.8,0.0
2024-02-22 07:40:00+00,27.63,56.96,847.8333,1.832,177.0,674.6,0.0
2024-02-22 07:50:00+00,27.06,58.54,847.7533,1.718,202.3,395.0,0.0
2024-02-22 08:00:00+00,26.0,64.71,847.625,1.999,209.8,489.9,0.0
2024-02-22 08:10:00+00,26.04,65.21,847.5,1.999,212.6,227.4,0.0
2024-02-22 08:20:00+00,24.45,72.22,847.44,2.977,203.7,227.3,0.0
2024-02-22 08:30:00+00,23.79,68.14,847.385,3.409,193.2,159.0,0.0
2024-02-22 08:40:00+00,22.92,76.06,847.395,2.272,200.4,77.95,0.0
2024-02-22 08:50:00+00,22.33,83.6,847.3483,2.593,183.6,61.7,0.0
2024-02-22 09:00:00+00,22.0,83.9,847.5916,2.014,159.3,36.93,0.0
2024-02-22 09:10:00+00,21.48,88.4,847.5,2.251,170.2,31.82,0.0
2024-02-22 09:20:00+00,20.71,93.3,847.5,1.733,183.4,51.84,0.0
2024-02-22 09:30:00+00,20.55,94.9,847.4666,2.014,197.5,61.35,0.0
2024-02-22 09:40:00+00,20.45,95.0,847.2699,1.942,191.9,89.1,0.0
2024-02-22 09:50:00+00,20.46,95.1,847.2533,2.01,187.3,79.73,0.0
2024-02-22 10:00:00+00,20.38,95.3,847.7867,1.252,154.4,21.38,0.0
2024-02-22 10:10:00+00,20.2,95.4,847.7857,1.392,165.3,14.03,0.0
2024-02-22 10:20:00+00,20.1,95.2,847.9566,1.467,194.1,28.76,0.0
2024-02-22 10:30:00+00,20.06,95.5,847.9617,1.864,192.9,22.98,0.0
2024-02-22 10:40:00+00,19.91,95.3,847.9266,1.52,195.0,21.17,0.0
2024-02-22 10:50:00+00,19.81,95.4,847.9334,1.383,181.3,16.77,0.0
2024-02-22 11:00:00+00,19.68,95.4,848.0966,0.828,204.7,13.91,0.0
2024-02-22 11:10:00+00,19.67,95.7,848.1714,0.851,210.6,5.286,0.0
2024-02-22 11:20:00+00,19.64,95.9,848.2716,1.227,197.5,6.991,0.0
2024-02-22 11:30:00+00,19.57,95.9,848.3216,0.845,179.0,0.17,0.0
2024-02-22 11:40:00+00,19.57,96.1,848.3566,1.26,179.2,0.0,0.0
2024-02-22 11:50:00+00,19.38,96.0,848.2999,1.855,179.5,0.0,0.0
2024-02-22 12:00:00+00,19.23,96.1,848.3166,1.144,152.9,0.0,0.0
2024-02-22 12:10:00+00,19.18,96.3,848.525,1.292,151.7,0.0,0.0
2024-02-22 12:20:00+00,19.08,96.3,848.72,1.157,165.4,0.0,0.0
2024-02-22 12:30:00+00,19.06,96.3,848.9466,0.433,179.7,0.0,0.0
2024-02-22 12:40:00+00,19.0,96.3,849.315,0.255,259.9,0.0,0.0
2024-02-22 12:50:00+00,19.0,96.5,849.465,0.464,219.2,0.0,0.0
2024-02-22 13:00:00+00,19.04,96.5,849.2867,1.342,132.0,0.0,0.0
2024-02-22 13:10:00+00,18.85,96.1,849.4933,0.222,86.8,0.0,0.0
2024-02-22 13:20:00+00,18.7,96.1,849.5817,0.31,143.5,0.0,0.0
2024-02-22 13:30:00+00,18.7,96.2,849.5999,0.598,90.4,0.0,0.0
2024-02-22 13:40:00+00,18.64,96.3,849.7366,0.493,198.7,0.0,0.0
2024-02-22 13:50:00+00,18.65,96.6,850.1133,0.24,228.1,0.0,0.0
2024-02-22 14:00:00+00,18.66,96.8,850.2283,0.257,182.3,0.0,0.0
2024-02-22 14:10:00+00,18.61,96.8,850.4016,0.24,160.5,0.0,0.0
2024-02-22 14:20:00+00,18.58,96.8,850.5949,1.124,293.0,0.0,0.0
2024-02-22 14:30:00+00,18.3,95.9,850.5999,1.302,300.6,0.0,0.0
2024-02-22 14:40:00+00,18.3,96.0,850.6834,1.206,303.8,0.0,0.0
2024-02-22 14:50:00+00,18.13,95.8,850.6834,0.654,274.8,0.0,0.0
2024-02-22 15:00:00+00,17.92,95.5,850.5999,0.402,282.5,0.0,0.0
2024-02-22 15:10:00+00,17.69,95.3,850.5589,0.127,211.5,0.0,0.0
2024-02-22 15:20:00+00,17.6,95.7,850.4666,0.3,158.1,0.0,0.0
2024-02-22 15:30:00+00,17.6,96.0,850.3583,0.206,137.1,0.0,0.0
2024-02-22 15:40:00+00,17.65,96.2,850.2982,0.24,115.4,0.0,0.0
2024-02-22 15:50:00+00,17.57,96.2,850.2,0.59,109.1,0.0,0.0
2024-02-22 16:00:00+00,17.5,96.1,850.2,0.504,146.0,0.0,0.0
2024-02-22 16:10:00+00,17.5,96.2,850.2,0.507,132.7,0.0,0.0
2024-02-22 16:20:00+00,17.53,96.3,850.2,0.566,126.4,0.0,0.0
2024-02-22 16:30:00+00,17.52,96.4,850.1282,0.795,92.4,0.0,0.0
2024-02-22 16:40:00+00,17.53,96.4,850.0233,0.25,53.62,0.0,0.0
2024-02-22 16:50:00+00,17.52,96.3,849.8483,0.28,43.45,0.0,0.0
2024-02-22 17:00:00+00,17.55,96.4,849.7483,0.256,149.4,0.0,0.0
2024-02-22 17:10:00+00,17.51,96.4,849.7,1.076,163.2,0.0,0.0
2024-02-22 17:20:00+00,17.31,96.1,849.7,0.623,129.4,0.0,0.0
2024-02-22 17:30:00+00,17.12,95.6,849.6299,1.004,132.2,0.0,0.0
2024-02-22 17:40:00+00,17.32,96.2,849.5999,0.901,175.5,0.054,0.0
2024-02-22 17:50:00+00,17.55,96.7,849.5382,1.058,141.9,0.489,0.0
2024-02-22 18:00:00+00,17.81,97.1,849.3717,1.277,156.3,0.242,0.0
2024-02-22 18:10:00+00,18.01,97.3,849.2999,0.958,150.3,0.0,0.0
2024-02-22 18:20:00+00,17.97,97.2,849.2999,0.741,98.7,0.0,0.0
2024-02-22 18:30:00+00,17.76,97.1,849.2617,0.816,109.3,0.0,0.0
2024-02-22 18:40:00+00,17.69,97.1,849.1183,1.704,114.8,0.0,0.0
2024-02-22 18:50:00+00,17.56,97.1,849.055,1.384,126.3,0.0,0.0
2024-02-22 19:00:00+00,17.5,97.0,849.0716,1.198,97.6,0.0,0.0
2024-02-22 19:10:00+00,17.4,96.7,849.0,1.202,103.6,0.0,0.0
2024-02-22 19:20:00+00,17.47,96.6,849.0,0.91,107.6,0.0,0.0
2024-02-22 19:30:00+00,17.33,96.3,848.9433,0.684,144.7,0.0,0.0
2024-02-22 19:40:00+00,17.06,95.8,848.8233,0.979,94.3,0.0,0.0
2024-02-22 19:50:00+00,16.86,95.6,848.84,0.435,67.2,0.0,0.0
2024-02-22 20:00:00+00,16.9,96.2,848.8099,1.078,59.61,0.0,0.0
2024-02-22 20:10:00+00,16.78,95.9,848.7999,0.868,87.2,0.0,0.0
2024-02-22 20:20:00+00,16.61,95.4,848.7933,0.944,105.5,0.0,0.0
2024-02-22 20:30:00+00,16.45,95.6,848.7917,1.009,180.4,0.0,0.0
2024-02-22 20:40:00+00,16.46,96.1,848.9,0.789,177.0,0.0,0.0
2024-02-22 20:50:00+00,16.59,96.6,848.8466,0.736,133.5,0.0,0.0
2024-02-22 21:00:00+00,16.5,96.6,848.8183,0.805,103.1,0.0,0.0
2024-02-22 21:10:00+00,16.41,96.7,848.9,0.642,118.8,0.0,0.0
2024-02-22 21:20:00+00,16.64,97.0,848.9,1.02,131.2,0.359,0.0
2024-02-22 21:30:00+00,16.8,97.0,848.8534,1.166,135.3,0.015,0.0
2024-02-22 21:40:00+00,16.73,96.2,848.7999,1.266,144.8,0.0,0.0
2024-02-22 21:50:00+00,16.64,95.3,848.87,0.959,141.3,0.0,0.0
2024-02-22 22:00:00+00,16.69,93.6,848.9883,0.788,127.6,0.0,0.0
2024-02-22 22:10:00+00,16.82,91.3,849.0999,1.022,101.2,0.0,0.0
2024-02-22 22:20:00+00,16.8,90.3,849.1866,1.172,101.2,0.0,0.0
2024-02-22 22:30:00+00,16.66,90.7,849.2266,0.771,101.3,0.0,0.0
2024-02-22 22:40:00+00,16.31,91.7,849.2999,0.689,121.7,0.0,0.0
2024-02-22 22:50:00+00,16.19,93.0,849.3333,0.796,104.2,0.0,0.0
2024-02-22 23:00:00+00,16.06,93.7,849.4966,0.869,79.11,0.385,0.0
2024-02-22 23:10:00+00,15.96,94.4,849.6,0.827,88.5,9.45,0.0
2024-02-22 23:20:00+00,15.79,94.4,849.66,0.537,116.9,21.11,0.0
2024-02-22 23:30:00+00,15.76,94.6,849.6633,1.002,115.5,32.93,0.0
2024-02-22 23:40:00+00,15.9,93.5,849.7666,0.928,96.8,47.74,0.0
2024-02-22 23:50:00+00,16.25,91.8,849.7599,0.986,126.5,64.92,0.0
2024-02-23 00:00:00+00,16.69,90.9,849.7117,0.881,130.9,90.9,0.0
2024-02-23 00:10:00+00,17.52,87.8,849.9666,0.476,127.5,213.7,0.0
2024-02-23 00:20:00+00,19.38,79.03,850.0799,0.759,132.1,290.9,0.0
2024-02-23 00:30:00+00,20.29,73.12,850.1416,1.384,131.1,325.0,0.0
2024-02-23 00:40:00+00,20.81,66.49,850.2699,1.976,150.1,366.2,0.0
2024-02-23 00:50:00+00,21.06,62.08,850.2999,1.646,143.7,398.3,0.0
2024-02-23 01:00:00+00,21.4,60.01,850.4083,1.055,129.6,455.3,0.0
2024-02-23 01:10:00+00,22.0,57.38,850.5892,0.841,160.3,500.9,0.0
2024-02-23 01:20:00+00,22.26,55.27,850.5999,2.182,154.5,536.4,0.0
2024-02-23 01:30:00+00,22.39,55.02,850.7216,1.698,159.8,579.1,0.0
2024-02-23 01:40:00+00,22.44,55.63,850.7999,1.554,191.1,628.5,0.0
2024-02-23 01:50:00+00,22.9,55.73,850.8766,1.726,174.3,649.6,0.0
2024-02-23 02:00:00+00,22.71,56.09,850.8133,1.625,197.2,611.3,0.0
2024-02-23 02:10:00+00,22.66,56.99,850.7464,2.148,189.4,655.1,0.0
2024-02-23 02:20:00+00,23.04,55.55,850.6617,1.721,191.2,701.2,0.0
2024-02-23 02:30:00+00,22.28,57.21,850.69,1.507,245.4,645.8,0.0
2024-02-23 02:40:00+00,22.76,58.36,850.7,1.22,216.3,779.8,0.0
2024-02-23 02:50:00+00,23.59,56.34,850.6266,1.317,213.2,810.0,0.0
2024-02-23 03:00:00+00,23.76,58.23,850.5066,1.301,175.0,768.2,0.0
2024-02-23 03:10:00+00,24.25,56.52,850.4767,1.359,181.7,785.8,0.0
2024-02-23 03:20:00+00,23.83,60.15,850.4,1.958,198.6,822.0,0.0
2024-02-23 03:30:00+00,24.48,57.44,850.2617,1.125,164.9,885.0,0.0
2024-02-23 03:40:00+00,25.21,56.97,850.1299,1.186,179.8,997.0,0.0
2024-02-23 03:50:00+00,25.08,57.93,850.045,1.575,206.4,943.0,0.0
2024-02-23 04:00:00+00,25.2,60.82,849.9066,1.496,220.4,978.0,0.0
2024-02-23 04:10:00+00,26.07,60.45,849.7234,1.959,198.1,949.0,0.0
2024-02-23 04:20:00+00,26.45,59.28,849.5133,2.038,170.3,1031.0,0.0
2024-02-23 04:30:00+00,26.01,58.9,849.4,1.606,218.3,703.5,0.0
2024-02-23 04:40:00+00,25.46,63.79,849.385,1.795,220.0,828.0,0.0
2024-02-23 04:50:00+00,25.07,65.4,849.275,2.159,214.2,565.9,0.0
2024-02-23 05:00:00+00,25.72,65.85,849.2216,2.14,202.4,902.0,0.0
2024-02-23 05:10:00+00,26.31,64.39,849.155,2.381,201.8,814.0,0.0
2024-02-23 05:20:00+00,25.96,64.28,849.045,2.007,218.8,836.0,0.0
2024-02-23 05:30:00+00,26.3,67.12,848.9,2.784,200.9,814.0,0.0
2024-02-23 05:40:00+00,26.4,65.61,848.8266,3.313,190.6,848.0,0.0
2024-02-23 05:50:00+00,26.28,66.19,848.6983,2.98,207.2,879.0,0.0
2024-02-23 06:00:00+00,26.17,66.25,848.5367,2.806,207.1,811.0,0.0
2024-02-23 06:10:00+00,25.63,66.56,848.4678,2.622,208.0,680.2,0.0
2024-02-23 06:20:00+00,25.78,67.08,848.4167,2.295,202.0,714.2,0.0
2024-02-23 06:30:00+00,26.25,65.54,848.1833,2.531,205.2,738.7,0.0
2024-02-23 06:40:00+00,25.37,69.18,848.0266,2.723,200.9,314.9,0.0
2024-02-23 06:50:00+00,24.46,71.37,847.8834,1.647,199.8,240.3,0.0
2024-02-23 07:00:00+00,24.13,73.02,847.7366,1.534,211.2,215.1,0.0
2024-02-23 07:10:00+00,24.41,73.97,847.6166,1.797,212.4,600.3,0.0
2024-02-23 07:20:00+00,24.99,73.05,847.465,2.304,217.4,433.2,0.0
2024-02-23 07:30:00+00,25.0,73.96,847.225,2.302,189.5,619.4,0.0
2024-02-23 07:40:00+00,25.33,71.66,847.225,2.357,198.4,508.8,0.0
2024-02-23 07:50:00+00,24.38,75.43,847.1332,2.493,199.2,391.5,0.0
2024-02-23 08:00:00+00,24.89,74.72,847.0,3.116,192.2,417.7,0.0
2024-02-23 08:10:00+00,23.81,78.44,847.0,3.53,193.4,260.1,0.0
2024-02-23 08:20:00+00,23.19,80.3,846.9317,3.113,196.6,249.0,0.0
2024-02-23 08:30:00+00,22.91,81.7,846.94,2.571,203.5,211.6,0.0
2024-02-23 08:40:00+00,22.7,82.5,846.9334,1.983,196.7,207.8,0.0
2024-02-23 08:50:00+00,22.21,86.4,846.9933,2.0,194.9,162.2,0.0
2024-02-23 09:00:00+00,22.05,88.4,847.0,1.653,197.3,182.0,0.0
2024-02-23 09:10:00+00,21.62,90.4,847.0,2.479,198.1,127.2,0.0
2024-02-23 09:20:00+00,21.05,92.4,847.035,2.251,196.8,95.0,0.0
2024-02-23 09:30:00+00,20.79,93.3,847.0233,2.168,193.4,163.7,0.0
2024-02-23 09:40:00+00,20.84,93.1,847.145,1.582,181.5,123.0,0.0
2024-02-23 09:50:00+00,20.79,92.5,847.285,2.263,187.0,108.6,0.0
2024-02-23 10:00:00+00,20.61,92.5,847.3534,2.013,190.6,65.6,0.0
2024-02-23 10:10:00+00,20.36,92.7,847.4,2.017,188.3,44.67,0.0
2024-02-23 10:20:00+00,20.3,93.0,847.5799,1.839,182.0,37.04,0.0
2024-02-23 10:30:00+00,20.24,93.1,847.6883,1.965,183.2,29.43,0.0
2024-02-23 10:40:00+00,20.15,93.3,847.7066,2.08,199.3,22.41,0.0
2024-02-23 10:50:00+00,20.01,93.6,847.8899,1.489,198.2,14.98,0.0
2024-02-23 11:00:00+00,19.92,94.3,847.925,0.928,196.5,10.21,0.0
2024-02-23 11:10:00+00,19.81,95.3,848.0,1.142,202.0,3.78,0.0
2024-02-23 11:20:00+00,19.7,95.8,848.005,1.686,189.0,3.127,0.0
2024-02-23 11:30:00+00,19.6,96.3,848.2066,1.168,200.4,0.272,0.0
2024-02-23 11:40:00+00,19.5,96.5,848.3766,1.766,194.7,0.0,0.0
2024-02-23 11:50:00+00,19.45,96.8,848.6383,1.069,199.2,0.0,0.0
2024-02-23 12:00:00+00,19.3,96.8,848.7999,1.355,180.1,0.0,0.0
2024-02-23 12:10:00+00,19.29,96.9,848.7783,1.348,195.9,0.0,0.0
2024-02-23 12:20:00+00,19.26,97.1,848.95,1.454,194.9,0.0,0.0
2024-02-23 12:30:00+00,19.21,97.2,849.0382,1.631,183.0,0.0,0.0
2024-02-23 12:40:00+00,19.2,97.3,849.0999,2.272,192.5,0.0,0.0
2024-02-23 12:50:00+00,19.14,97.4,849.0066,2.717,192.2,0.0,0.0
2024-02-23 13:00:00+00,19.02,97.5,848.9066,2.092,175.3,0.0,0.0
2024-02-23 13:10:00+00,19.0,97.6,849.1016,1.921,188.6,0.0,0.0
2024-02-23 13:20:00+00,18.86,97.7,849.4266,2.4,193.4,0.0,0.0
2024-02-23 13:30:00+00,18.66,97.7,849.8733,2.14,187.8,0.0,0.0
2024-02-23 13:40:00+00,18.4,97.7,849.7599,2.52,180.4,0.0,0.0
2024-02-23 13:50:00+00,18.13,97.7,849.97,1.682,165.1,0.0,0.0
2024-02-23 14:00:00+00,17.96,97.6,850.235,2.104,136.4,0.0,0.0
2024-02-23 14:10:00+00,17.72,97.4,850.21,1.387,148.4,0.0,0.0
2024-02-23 14:20:00+00,17.65,97.0,850.2999,0.938,130.0,0.0,0.0
2024-02-23 14:30:00+00,17.61,96.8,850.2999,0.583,117.6,0.0,0.0
2024-02-23 14:40:00+00,17.62,96.6,850.2999,1.051,124.6,0.0,0.0
2024-02-23 14:50:00+00,17.53,95.7,850.2999,1.044,127.3,0.0,0.0
2024-02-23 15:00:00+00,17.57,95.5,850.3016,1.655,140.3,0.0,0.0
2024-02-23 15:10:00+00,17.5,95.5,850.4714,0.824,124.6,0.0,0.0
2024-02-23 15:20:00+00,17.58,95.6,850.5999,0.586,106.8,0.0,0.0
2024-02-23 15:30:00+00,17.61,95.4,850.5666,0.57,125.5,0.0,0.0
2024-02-23 15:40:00+00,17.79,95.7,850.5,0.399,110.2,0.0,0.0
2024-02-23 15:50:00+00,17.77,95.6,850.425,0.028,47.44,0.0,0.0
2024-02-23 16:00:00+00,17.75,95.9,850.335,0.611,57.06,0.0,0.0
2024-02-23 16:10:00+00,17.83,96.4,850.209,0.226,69.59,0.0,0.0
2024-02-23 16:20:00+00,17.82,96.7,849.9466,0.524,46.09,0.0,0.0
2024-02-23 16:30:00+00,17.87,96.7,849.7066,0.418,101.7,0.0,0.0
2024-02-23 16:40:00+00,17.96,96.6,849.5949,0.849,245.7,0.0,0.0
2024-02-23 16:50:00+00,17.99,96.5,849.4516,0.722,284.0,0.0,0.0
2024-02-23 17:00:00+00,17.9,96.5,849.2533,0.285,305.3,0.0,0.0
2024-02-23 17:10:00+00,17.8,96.5,849.125,0.167,129.0,0.0,0.0
2024-02-23 17:20:00+00,17.74,96.6,848.9383,0.056,95.3,0.0,0.0
2024-02-23 17:30:00+00,17.76,96.8,848.8899,0.138,195.7,0.0,0.0
2024-02-23 17:40:00+00,17.77,96.9,848.765,0.715,168.8,0.0,0.0
2024-02-23 17:50:00+00,17.71,97.0,848.625,0.721,157.9,0.0,0.0
2024-02-23 18:00:00+00,17.7,97.0,848.5499,0.39,148.6,0.0,0.0
2024-02-23 18:10:00+00,17.69,97.1,848.4625,0.0,103.9,0.0,0.0
2024-02-23 18:20:00+00,17.67,97.1,848.4,0.0,164.2,0.0,0.0
2024-02-23 18:30:00+00,17.77,97.3,848.4,0.079,127.0,0.0,0.0
2024-02-23 18:40:00+00,17.84,97.3,848.4,0.142,123.2,0.0,0.0
2024-02-23 18:50:00+00,17.84,97.3,848.4,1.069,208.7,0.0,0.0
2024-02-23 19:00:00+00,17.8,97.3,848.2999,0.592,208.9,0.0,0.0
2024-02-23 19:10:00+00,17.75,97.4,848.2661,0.818,163.3,0.0,0.0
2024-02-23 19:20:00+00,17.65,97.2,848.2,0.308,169.4,0.0,0.0
2024-02-23 19:30:00+00,17.6,97.2,848.2,0.05,114.2,0.0,0.0
2024-02-23 19:40:00+00,17.73,97.4,848.2,0.177,130.8,0.0,0.0
2024-02-23 19:50:00+00,17.8,97.5,848.1266,0.284,66.52,0.0,0.0
2024-02-23 20:00:00+00,17.71,97.5,847.93,0.528,87.3,0.0,0.0
2024-02-23 20:10:00+00,17.47,97.3,847.9,0.229,123.2,0.0,0.0
2024-02-23 20:20:00+00,17.21,97.0,847.9,0.043,156.3,0.0,0.0
2024-02-23 20:30:00+00,17.17,97.1,847.9,0.0,315.2,0.0,0.0
2024-02-23 20:40:00+00,17.22,97.4,847.9,0.0,252.4,0.0,0.0
2024-02-23 20:50:00+00,17.2,97.4,847.9,0.392,180.0,0.0,0.0
2024-02-23 21:00:00+00,17.15,97.4,847.8966,0.656,139.6,0.0,0.0
2024-02-23 21:10:00+00,16.87,97.3,847.7999,0.275,107.4,0.0,0.0
2024-02-23 21:20:00+00,16.86,97.4,847.7999,0.0,118.8,0.0,0.0
2024-02-23 21:30:00+00,17.07,97.7,847.8866,0.055,263.8,0.22,0.0
2024-02-23 21:40:00+00,17.17,97.8,848.0482,0.409,56.44,0.02,0.0
2024-02-23 21:50:00+00,17.29,97.8,848.0999,0.496,76.29,0.005,0.0
2024-02-23 22:00:00+00,17.39,97.8,848.1682,0.231,110.2,0.0,0.0
2024-02-23 22:10:00+00,17.49,97.8,848.4482,0.535,173.7,0.0,0.0
2024-02-23 22:20:00+00,17.5,97.7,848.6166,0.262,132.1,0.0,0.0
2024-02-23 22:30:00+00,17.48,97.6,848.835,0.257,163.2,0.0,0.0
2024-02-23 22:40:00+00,17.51,97.6,848.9916,0.308,194.1,0.0,0.0
2024-02-23 22:50:00+00,17.5,97.5,849.0,0.009,149.9,0.09,0.0
2024-02-23 23:00:00+00,17.56,97.6,849.0266,0.613,195.1,1.864,0.0
2024-02-23 23:10:00+00,17.56,97.5,849.1,0.633,192.3,6.175,0.0
2024-02-23 23:20:00+00,17.58,97.5,849.0999,0.791,160.6,19.14,0.0
2024-02-23 23:30:00+00,17.6,97.5,849.1233,0.872,146.5,43.77,0.0
2024-02-23 23:40:00+00,17.64,97.4,849.2982,0.114,53.57,69.7,0.0
2024-02-23 23:50:00+00,18.03,97.5,849.2999,0.0,242.3,88.0,0.0
2024-02-24 00:00:00+00,,,,,,,0.0
2024-02-24 00:10:00+00,18.39,97.1,849.3,0.0,36.79,97.7,0.0
2024-02-24 00:20:00+00,18.39,96.1,849.2999,0.398,108.6,113.7,0.0
2024-02-24 00:30:00+00,18.69,94.8,849.2999,0.476,117.5,130.8,0.0
2024-02-24 00:40:00+00,19.04,93.3,849.3333,0.332,183.5,152.9,0.0
2024-02-24 00:50:00+00,19.41,93.4,849.5666,1.132,304.9,205.1,0.0
2024-02-24 01:00:00+00,19.63,92.9,849.6183,1.544,300.4,245.1,0.0
2024-02-24 01:10:00+00,19.89,92.0,849.7464,1.051,283.4,298.4,0.0
2024-02-24 01:20:00+00,20.21,90.4,849.7483,1.123,286.6,297.3,0.0
2024-02-24 01:30:00+00,20.04,90.4,849.7517,1.305,273.8,291.6,0.0
2024-02-24 01:40:00+00,20.06,91.1,849.7999,0.855,261.4,307.2,0.0
2024-02-24 01:50:00+00,20.78,89.6,849.7617,0.843,283.5,516.6,0.0
2024-02-24 02:00:00+00,21.51,85.9,849.6466,0.842,264.3,638.7,0.0
2024-02-24 02:10:00+00,22.21,82.1,849.6,1.096,296.4,871.0,0.0
2024-02-24 02:20:00+00,23.21,77.84,849.5999,1.745,283.6,671.7,0.0
2024-02-24 02:30:00+00,22.62,78.54,849.505,1.426,291.1,574.6,0.0
2024-02-24 02:40:00+00,23.5,76.63,849.46,0.971,256.5,852.0,0.0
2024-02-24 02:50:00+00,24.03,72.99,849.42,1.89,300.5,782.7,0.0
2024-02-24 03:00:00+00,24.33,72.0,849.4433,1.578,287.0,817.0,0.0
2024-02-24 03:10:00+00,24.58,71.12,849.47,2.174,298.6,807.0,0.0
2024-02-24 03:20:00+00,24.69,70.71,849.4966,1.966,290.9,844.0,0.0
2024-02-24 03:30:00+00,24.8,70.12,849.5,2.053,301.7,868.0,0.0
2024-02-24 03:40:00+00,24.84,68.57,849.4966,2.304,307.8,725.1,0.0
2024-02-24 03:50:00+00,24.41,70.24,849.4,2.249,277.2,753.8,0.0
2024-02-24 04:00:00+00,25.14,69.13,849.3133,2.031,282.7,934.0,0.0
2024-02-24 04:10:00+00,26.04,66.31,849.2,2.192,284.5,907.0,0.0
2024-02-24 04:20:00+00,25.87,66.63,849.1016,2.613,285.6,996.0,0.0
2024-02-24 04:30:00+00,26.65,64.69,849.0999,2.184,305.7,1044.0,0.0
2024-02-24 04:40:00+00,26.65,64.43,849.0266,2.493,288.9,1045.0,0.0
2024-02-24 04:50:00+00,25.97,66.5,849.0,2.469,289.2,1016.0,0.0
2024-02-24 05:00:00+00,25.82,67.02,848.94,2.833,296.3,962.0,0.0
2024-02-24 05:10:00+00,26.14,65.34,848.7106,2.758,288.5,893.0,0.0
2024-02-24 05:20:00+00,26.03,66.13,848.5516,2.178,304.1,906.0,0.0
2024-02-24 05:30:00+00,26.27,64.91,848.4266,2.57,283.2,794.3,0.0
2024-02-24 05:40:00+00,26.2,63.88,848.2999,2.647,290.1,694.1,0.0
2024-02-24 05:50:00+00,25.2,67.14,848.245,2.354,282.2,503.6,0.0
2024-02-24 06:00:00+00,25.53,68.8,848.0833,2.145,288.5,747.8,0.0
2024-02-24 06:10:00+00,27.31,64.45,847.8696,2.261,305.5,1112.0,0.0
2024-02-24 06:20:00+00,28.26,59.69,847.6217,2.494,274.9,1123.0,0.0
2024-02-24 06:30:00+00,27.56,60.01,847.4283,2.582,294.7,1063.0,0.0
2024-02-24 06:40:00+00,27.98,61.04,847.435,2.883,303.6,1095.0,0.0
2024-02-24 06:50:00+00,26.97,65.52,847.2466,3.023,297.4,745.5,0.0
2024-02-24 07:00:00+00,27.07,64.46,847.0216,3.05,286.7,1121.0,0.0
2024-02-24 07:10:00+00,26.39,66.25,847.045,2.422,292.3,404.3,0.0
2024-02-24 07:20:00+00,24.7,71.77,847.0,2.596,300.0,174.3,0.0
2024-02-24 07:30:00+00,23.33,76.21,846.9233,2.105,269.3,139.5,0.0
2024-02-24 07:40:00+00,22.8,79.64,846.925,1.797,252.5,127.1,0.0
2024-02-24 07:50:00+00,21.45,85.3,847.0499,1.68,146.9,22.27,0.0
2024-02-24 08:00:00+00,21.05,91.9,847.0283,1.993,286.5,54.79,0.0
2024-02-24 08:10:00+00,20.43,93.3,847.0071,1.262,273.8,43.79,0.0
2024-02-24 08:20:00+00,20.09,94.8,847.065,1.594,200.1,32.68,0.0
2024-02-24 08:30:00+00,19.92,95.3,847.2699,2.116,175.1,22.16,0.0
2024-02-24 08:40:00+00,19.69,95.3,847.1317,2.614,195.4,41.19,0.0
2024-02-24 08:50:00+00,19.54,95.4,847.2716,1.423,193.8,32.26,0.0
2024-02-24 09:00:00+00,19.54,95.6,847.25,1.803,172.6,23.73,0.0
2024-02-24 09:10:00+00,19.5,95.4,847.3642,1.618,208.4,12.91,0.0
2024-02-24 09:20:00+00,19.48,95.7,847.4366,1.094,200.1,26.09,0.0
2024-02-24 09:30:00+00,19.51,95.6,847.4283,1.033,157.4,24.12,0.0
2024-02-24 09:40:00+00,19.56,95.5,847.4383,1.491,191.2,22.3,0.0
2024-02-24 09:50:00+00,19.41,95.8,847.505,1.245,220.6,22.1,0.0
2024-02-24 10:00:00+00,19.4,96.4,847.5999,1.535,183.3,17.54,0.0
2024-02-24 10:10:00+00,19.31,96.5,847.5518,1.526,175.2,13.65,0.0
2024-02-24 10:20:00+00,19.32,96.6,847.7033,1.328,196.1,10.38,0.0
2024-02-24 10:30:00+00,19.22,96.6,847.7999,1.072,163.0,4.7,0.0
2024-02-24 10:40:00+00,19.26,96.7,847.8883,0.67,148.4,3.276,0.0
2024-02-24 10:50:00+00,19.3,96.9,848.0,0.837,198.5,1.784,0.0
2024-02-24 11:00:00+00,19.25,96.9,848.1183,1.089,194.9,0.854,0.0
2024-02-24 11:10:00+00,19.3,97.0,848.2518,1.66,187.4,0.094,0.0
2024-02-24 11:20:00+00,19.19,97.0,848.2999,1.254,172.6,0.0,0.0
2024-02-24 11:30:00+00,19.15,97.0,848.2999,0.963,190.3,0.0,0.0
